baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000029126.7	716.61196016328	-0.574199634641011	0.120792030882017	-4.75362182793216	1.99804613684857e-06	1.13353025596006e-05
ENSMUSG00000008090.14	442.924732471017	-0.631206694450915	0.132802707503454	-4.75296555557421	2.00454508107115e-06	1.13690369072828e-05
ENSMUSG00000071637.5	416.685031494929	-0.904969327787086	0.190464029725314	-4.75139231849827	2.0202073479308e-06	1.14547093038271e-05
ENSMUSG00000028047.11	786.795029409043	-0.71248049215525	0.150005596447661	-4.74969273832289	2.03725949133921e-06	1.1547758905042e-05
ENSMUSG00000032652.13	192.623797572901	-0.760132455725382	0.160039847276317	-4.74964497068641	2.03774074305101e-06	1.1547758905042e-05
ENSMUSG00000012520.10	8.60502104841484	6.43331880254628	1.35482718688149	4.74844235843418	2.049892924635e-06	1.16134253243367e-05
ENSMUSG00000040329.14	44.9224161565612	-1.62564466957379	0.34242705437434	-4.74741889931582	2.0602895960595e-06	1.16691126873733e-05
ENSMUSG00000022471.14	496.362322984273	0.604309879025007	0.127294935460422	4.74732067571454	2.06129004667166e-06	1.16715655243828e-05
ENSMUSG00000038071.3	12.6651276022891	-3.76821687305665	0.793784023371425	-4.74715635753409	2.06296474300715e-06	1.16778337172262e-05
ENSMUSG00000028600.15	560.030684214636	-0.878567945167479	0.185158216373508	-4.74495791963778	2.08549685338441e-06	1.18021336371309e-05
ENSMUSG00000021025.8	675.534829646756	0.824272742409825	0.173743656569622	4.74418898902087	2.0934333866608e-06	1.18437893831131e-05
ENSMUSG00000039968.9	352.719858688537	0.885626379739677	0.186691786947655	4.7437886487636	2.0975769823786e-06	1.18639692341244e-05
ENSMUSG00000050555.9	157.66246547283	0.97969267770254	0.206542202637376	4.74330507369758	2.10259257849895e-06	1.18890687004678e-05
ENSMUSG00000006179.9	12.9118688866264	4.12510501938401	0.869940013808	4.7418269695713	2.11799485306877e-06	1.19728695032915e-05
ENSMUSG00000093573.1	7.90458985228895	6.34227557435079	1.33769681458215	4.74119060852507	2.12465923739707e-06	1.20072431792569e-05
ENSMUSG00000058589.14	54.8825278609292	-1.3605151837608	0.286989858800203	-4.74063853492455	2.13045722030482e-06	1.20367029604204e-05
ENSMUSG00000058809.8	508.117447370179	0.814153927966376	0.171867265637167	4.73710875045371	2.1678884530639e-06	1.22448197056501e-05
ENSMUSG00000009687.14	1011.63001009954	0.472642978260785	0.099780828320382	4.73681153200288	2.17106894444927e-06	1.22594178578825e-05
ENSMUSG00000026018.12	39.54123195393	-1.8046014695278	0.38104091841269	-4.73597816487864	2.18001059982271e-06	1.23065307488894e-05
ENSMUSG00000023046.6	765.98856619254	-0.824901696240274	0.174181947790367	-4.73586216427587	2.18125803479783e-06	1.23101945223117e-05
ENSMUSG00000097145.5	148.528471335784	-0.965569377379124	0.203892240085945	-4.7356847762922	2.18316693660235e-06	1.23175883304572e-05
ENSMUSG00000059474.13	674.911824491538	0.633137058884238	0.133699536098304	4.73552173299029	2.18492288775746e-06	1.23241153616832e-05
ENSMUSG00000060227.15	1156.38040883603	-0.596241028672163	0.125945393762025	-4.73412334395307	2.20003912683323e-06	1.24059772143877e-05
ENSMUSG00000031074.14	13.0254767376568	6.063211207818	1.28089787135766	4.73356334130796	2.20612073594159e-06	1.24368620605794e-05
ENSMUSG00000037653.7	45.5031741915545	-1.48843481529888	0.314462217980398	-4.73327074030771	2.20930479070902e-06	1.24513996848426e-05
ENSMUSG00000055850.12	1148.95974361543	-0.463730074051575	0.0979779360006902	-4.73300513340379	2.21219891922662e-06	1.24642958004412e-05
ENSMUSG00000025381.3	928.171025846747	-0.468730781300573	0.0990408524333133	-4.73270140335455	2.21551291051272e-06	1.24795498582029e-05
ENSMUSG00000040675.17	923.795409146748	0.489224226379481	0.103380513349086	4.73226733482658	2.22025729811797e-06	1.25028505008444e-05
ENSMUSG00000004328.15	8.63461018530507	6.46998098788324	1.36731481575863	4.73188830642011	2.224408072677e-06	1.25227965142415e-05
ENSMUSG00000110685.1	8.24889445469443	6.39500016450306	1.35172257696001	4.7310004830172	2.23415989771807e-06	1.25742553367875e-05
ENSMUSG00000040380.14	23.0265533888381	2.24214849488758	0.47399399892342	4.73033097461182	2.24154089621023e-06	1.26123462188021e-05
ENSMUSG00000036661.14	62.636298948964	1.26580116864006	0.267757733236051	4.72741217720179	2.27399364938668e-06	1.27914474600857e-05
ENSMUSG00000005846.12	2588.58326190816	0.74165901197385	0.15688663945046	4.72735609974005	2.27462154428432e-06	1.2791481625881e-05
ENSMUSG00000057113.13	12927.8442882472	0.645274172710935	0.136509732629535	4.7269462790767	2.27921533041675e-06	1.28138121240784e-05
ENSMUSG00000025790.14	879.110654881017	-0.483651090379609	0.102320283209722	-4.72683494618843	2.28046482759396e-06	1.28173338711572e-05
ENSMUSG00000078234.6	30.2420004508964	-1.97033387842503	0.41727271368532	-4.72193319573474	2.33613422072348e-06	1.31266367261684e-05
ENSMUSG00000026620.11	280.105751773961	-0.696256655366237	0.147501820854935	-4.72032583279764	2.35467151223825e-06	1.32271839645694e-05
ENSMUSG00000021987.9	1625.56155091058	-0.495849275844782	0.105090595635624	-4.71830303031128	2.37820071685893e-06	1.33557103321062e-05
ENSMUSG00000056648.5	148.642522056922	-0.85998015065182	0.18231377595473	-4.71703329135897	2.39308544194865e-06	1.34356333587134e-05
ENSMUSG00000026456.18	1519.64401603061	-0.429830554070862	0.0911293257754898	-4.71670947209476	2.39689575646868e-06	1.34533540535654e-05
ENSMUSG00000022443.17	23670.7183136456	-0.491772174926082	0.104277867627995	-4.71597843446942	2.40551915429189e-06	1.34972163677762e-05
ENSMUSG00000024734.8	7.75033468062854	6.30825893820111	1.33764732379196	4.71593582702985	2.4060226736977e-06	1.34972163677762e-05
ENSMUSG00000049929.7	461.674659861031	-0.754809067319308	0.160060003661841	-4.71578814226442	2.40776874248783e-06	1.35033290081017e-05
ENSMUSG00000025158.7	381.805813938901	0.669236479926822	0.141950559347969	4.71457444761662	2.42216433842006e-06	1.35766601105284e-05
ENSMUSG00000087247.3	55.8724959439911	-1.63513731961731	0.34682356534693	-4.71460847241355	2.42175964796386e-06	1.35766601105284e-05
ENSMUSG00000030512.13	547.795692417754	0.70229353748768	0.148968551223778	4.71437448856374	2.4245439608127e-06	1.3586296327398e-05
ENSMUSG00000066306.13	3023.19788030215	0.50910639768537	0.108001141446248	4.71389830577625	2.43021983690611e-06	1.36143933183539e-05
ENSMUSG00000030499.9	558.841161837962	0.606986484841288	0.128857281843144	4.7105330498913	2.47069728239246e-06	1.38373846436415e-05
ENSMUSG00000050052.12	86.4365217385448	1.16746716933665	0.247906672070409	4.70930112363041	2.48567614537619e-06	1.39174861150064e-05
ENSMUSG00000049401.10	1077.06927265305	-0.528291817147277	0.112194246805145	-4.70872466450796	2.49271515464946e-06	1.3953100257495e-05
ENSMUSG00000022774.13	951.293332206379	-0.597175522280342	0.126852609635592	-4.70763292923843	2.50609855133811e-06	1.40241983948793e-05
ENSMUSG00000027189.16	2312.11253636402	-0.505572878801049	0.107414057268672	-4.70676642942992	2.51676989584841e-06	1.40800852672009e-05
ENSMUSG00000020413.11	258.351878365273	0.684009061497051	0.145478293861307	4.70179463438825	2.57884805714172e-06	1.44234593212241e-05
ENSMUSG00000034271.16	526.262669767724	-0.703579292257227	0.149661518694909	-4.70113692813381	2.58716947345543e-06	1.44660677462494e-05
ENSMUSG00000034349.14	1839.80325564003	0.739110199925106	0.157235335326123	4.70066221687456	2.5931916122216e-06	1.4495800177992e-05
ENSMUSG00000002105.15	1199.94960290238	-0.701262035936551	0.149213256530913	-4.69973011942989	2.60505527337945e-06	1.45581613769869e-05
ENSMUSG00000048537.16	2087.83768055981	-0.555199567175259	0.118160471459968	-4.69869119778652	2.6183399739538e-06	1.46284279207506e-05
ENSMUSG00000034573.14	957.511489940953	0.483387367385216	0.102885114751564	4.69832170137002	2.62308038409649e-06	1.46509330929267e-05
ENSMUSG00000022350.7	2863.21292086475	-0.454746081412626	0.0968065621940555	-4.69747164971168	2.63401731365684e-06	1.47080266447434e-05
ENSMUSG00000033420.12	3594.50432612454	-0.490286414213052	0.104382225695585	-4.69702969970098	2.63972080740282e-06	1.47358742819765e-05
ENSMUSG00000037890.13	372.617085982347	-0.625259461845181	0.133121879533125	-4.696894785726	2.64146427175457e-06	1.4741606493289e-05
ENSMUSG00000021819.11	2924.84357930272	-0.606191190071567	0.129085086705497	-4.69605905331708	2.65228891469e-06	1.47980025126358e-05
ENSMUSG00000047767.17	172.630904982549	-0.909745304725891	0.193732282612552	-4.69588905089868	2.65449603903182e-06	1.480630098127e-05
ENSMUSG00000053460.8	746.022348606498	-0.600597900674319	0.12790332561114	-4.69571762739225	2.65672339806285e-06	1.48147077857281e-05
ENSMUSG00000061360.8	511.939027197874	0.586913264063739	0.124991504469444	4.69562524713204	2.65792446722931e-06	1.48173886762532e-05
ENSMUSG00000097974.1	12.8533329761048	6.05989712858251	1.2905972554299	4.69542074654725	2.66058510721824e-06	1.48282027202889e-05
ENSMUSG00000061313.8	816.912716999457	-0.521758921082117	0.111139461453481	-4.69463243980632	2.67086525252822e-06	1.48814650893169e-05
ENSMUSG00000020064.9	1159.45780653815	0.630935991607769	0.134397911183599	4.69453718477705	2.6721100321054e-06	1.48843692040185e-05
ENSMUSG00000033152.13	117.690433121819	-1.04193092523436	0.221987484189727	-4.69364716230511	2.68376765935728e-06	1.49452583975741e-05
ENSMUSG00000045518.8	8.32294256669705	6.42703328003376	1.36940256991847	4.69331182897985	2.688172544456e-06	1.49657367826805e-05
ENSMUSG00000031168.14	489.142245839023	0.569246701542844	0.121299528610849	4.69290118487673	2.69357615117531e-06	1.49917627180269e-05
ENSMUSG00000031737.11	221.301699449972	-0.727562203034049	0.155066435011283	-4.69193867119669	2.70628261245496e-06	1.50584094186668e-05
ENSMUSG00000049940.7	1622.05048258618	-0.437424605494029	0.0932341014051271	-4.69168039270633	2.70970200892731e-06	1.50733585791357e-05
ENSMUSG00000023175.15	9668.89875670217	-0.462320182834618	0.0985433514527333	-4.6915410935295	2.71154793711244e-06	1.50795492333982e-05
ENSMUSG00000037962.7	30.0838974530635	2.0015667736026	0.426652226119699	4.69133090387545	2.71433555753763e-06	1.50909720957045e-05
ENSMUSG00000027030.15	581.662220825765	-0.550310169069788	0.117321017786093	-4.69063582514385	2.72357357228284e-06	1.51382415442935e-05
ENSMUSG00000079491.9	67.2879015926439	-1.298864807805	0.276942994512775	-4.69000781222173	2.73194618202375e-06	1.51806766370639e-05
ENSMUSG00000013846.10	1143.98612670057	-0.460155667930184	0.0981182426078348	-4.68980747820121	2.73462220887736e-06	1.51832424990057e-05
ENSMUSG00000025732.6	93.950646138968	1.28675634829347	0.274371302870232	4.6898357620952	2.73424424511767e-06	1.51832424990057e-05
ENSMUSG00000031201.17	415.344184048229	0.661309526038351	0.141009211184525	4.68983210730083	2.73429308210041e-06	1.51832424990057e-05
ENSMUSG00000096210.2	2262.91344197238	0.520262564483802	0.110937973471917	4.68967070698748	2.73645061958084e-06	1.51892945751208e-05
ENSMUSG00000097391.8	265.549334861589	-0.802574970298135	0.171146337446645	-4.68940780312251	2.73996851601617e-06	1.52047187329292e-05
ENSMUSG00000036790.5	32.6211583056351	-1.75278232486017	0.373794866003793	-4.68915569547277	2.74334602515815e-06	1.52193557398944e-05
ENSMUSG00000020175.15	119.692140328287	-0.952986810100389	0.203280998385703	-4.68802700531903	2.75851623609317e-06	1.52993899953283e-05
ENSMUSG00000025332.14	2883.16344911524	0.394117739908406	0.08408983263723	4.6868655525652	2.77421081987312e-06	1.53822886187628e-05
ENSMUSG00000059482.15	415.511334660329	-0.604842214745412	0.129058132481841	-4.68658737821513	2.77798245862365e-06	1.53990507023301e-05
ENSMUSG00000062376.7	205.642562507427	-0.764397151882689	0.16314084881377	-4.68550431998346	2.79271407731461e-06	1.54765412942992e-05
ENSMUSG00000000567.5	203.201160626441	-0.885792078941438	0.189057266789596	-4.68531093241312	2.79535238572714e-06	1.54869900152957e-05
ENSMUSG00000022296.9	63.2756973626785	-1.26275084677192	0.269570826072326	-4.68430083911648	2.80917159639758e-06	1.55593615803701e-05
ENSMUSG00000020623.11	88.6278830401881	1.13732291944736	0.242823046931352	4.68375194949636	2.81670848860497e-06	1.55969072191367e-05
ENSMUSG00000060988.12	104.733697926913	-1.05784371949868	0.225868798400701	-4.68344333962416	2.82095457831438e-06	1.5616215454926e-05
ENSMUSG00000039765.15	440.112320537579	-0.588505881353502	0.125665942336125	-4.68309766682367	2.82571790063696e-06	1.56383758229763e-05
ENSMUSG00000107728.1	23.5745520492786	2.18020549351847	0.465626265698682	4.6823077951735	2.83663120360679e-06	1.56945509654102e-05
ENSMUSG00000074994.6	1366.57606896654	0.585249466904893	0.125019225906615	4.68127572108032	2.85095186805872e-06	1.5769543123914e-05
ENSMUSG00000021431.15	840.547759596262	0.657584251307539	0.140482958910059	4.68088269502171	2.85642356448695e-06	1.57955615981347e-05
ENSMUSG00000066232.4	5479.56260834818	0.59444875714698	0.127133151987896	4.6757965790353	2.92814755664704e-06	1.61878321386149e-05
ENSMUSG00000038591.3	19.7557966418256	-2.35193177161296	0.503084002371223	-4.67502794866747	2.93913589663244e-06	1.62442140058103e-05
ENSMUSG00000047037.5	194.603618870085	-0.847937880120412	0.181426384781745	-4.67372968457965	2.95778578320181e-06	1.63428985619781e-05
ENSMUSG00000025170.13	54.2305663461057	-1.36920528186198	0.292963894138649	-4.67363149267119	2.95920094323985e-06	1.63463272296957e-05
ENSMUSG00000042595.7	318.013028700196	0.762536395148283	0.163171400868987	4.67322331663094	2.96509061795968e-06	1.63744641884694e-05
ENSMUSG00000037656.9	1212.484846763	-0.528584496561269	0.113125330776981	-4.67255647281454	2.97473687712055e-06	1.64233258988854e-05
ENSMUSG00000046491.10	77.4186131996807	-1.13988000580316	0.244048055081432	-4.67071948359849	3.00146588383212e-06	1.65664488050203e-05
ENSMUSG00000040415.15	1050.87493210905	-0.648479087863622	0.138841496004102	-4.67064319045123	3.00258095137153e-06	1.65681579266802e-05
ENSMUSG00000039308.6	549.215981771645	-0.582457473548117	0.124720490450725	-4.67010249433099	3.01049492774313e-06	1.66073722602853e-05
ENSMUSG00000030768.12	698.016108656757	-0.644235970189429	0.138017193862887	-4.66779502001356	3.04449409828067e-06	1.67904257629307e-05
ENSMUSG00000035314.10	291.337656204191	0.74248567858896	0.159110627255226	4.66647446118072	3.06411709885976e-06	1.68941176201137e-05
ENSMUSG00000074476.6	128.870773318064	0.943692921078037	0.202241419277495	4.6661703841348	3.06865272272152e-06	1.6914591414551e-05
ENSMUSG00000091553.1	127.119789667424	-1.30841694586517	0.280419545480991	-4.66592634839666	3.07229742609121e-06	1.69301447500997e-05
ENSMUSG00000026427.16	835.857385666463	0.534674196355483	0.114607931846511	4.66524600645919	3.08248035476133e-06	1.69817095280652e-05
ENSMUSG00000029377.5	1022.10396144609	-0.630726427121274	0.135261996735429	-4.66299805077525	3.11635706093005e-06	1.71637432665039e-05
ENSMUSG00000031960.14	5543.67199224906	-0.428895059502229	0.0919818645733145	-4.66282197574258	3.11902554162791e-06	1.71738421886584e-05
ENSMUSG00000051457.7	12.7158895011205	4.55344656204656	0.976675756553763	4.66218858356183	3.12864296435282e-06	1.72221874283387e-05
ENSMUSG00000020267.6	2032.18216208982	0.421535336201261	0.0904229796908126	4.66181647234626	3.13430635652735e-06	1.72487469395731e-05
ENSMUSG00000019820.11	3840.33702604604	-0.505098384084598	0.10835455976795	-4.66153325864925	3.13862335104056e-06	1.72678847163026e-05
ENSMUSG00000006782.16	228.384216864023	-0.724347353426293	0.155401280829024	-4.66114146268355	3.14460485642355e-06	1.72961675137671e-05
ENSMUSG00000030254.16	334.774941252017	0.630218778630999	0.135288536387925	4.65833096770238	3.18783404128055e-06	1.75292526231441e-05
ENSMUSG00000020186.7	296.773049646536	0.657108868619286	0.141102797433179	4.65695138985792	3.20926181062551e-06	1.76423636307796e-05
ENSMUSG00000071659.4	3286.18687825586	0.430108047192906	0.0923848216465486	4.65561376346473	3.23016984960474e-06	1.77525578349504e-05
ENSMUSG00000046834.7	12.117759804215	5.96768258163752	1.28186436032077	4.65547117648562	3.23240627389665e-06	1.77601040225235e-05
ENSMUSG00000073591.4	162.408220533841	-0.837762763399679	0.179992554909389	-4.65443008918575	3.24878041108468e-06	1.78453035611276e-05
ENSMUSG00000032014.6	2016.94681154104	-0.559729471576863	0.120275119446295	-4.6537428036128	3.25963354517695e-06	1.79001392572971e-05
ENSMUSG00000032494.12	8.74005694453777	6.46978287393561	1.39035105222821	4.65334482508355	3.26593403325959e-06	1.79299516942042e-05
ENSMUSG00000030605.15	3929.73757420453	-0.608216616977072	0.130713817080783	-4.65303998123766	3.27076798307523e-06	1.79516990874708e-05
ENSMUSG00000086266.1	37.6009642590346	1.67480437932202	0.359942270704095	4.65298053503379	3.2717114287118e-06	1.79520874366579e-05
ENSMUSG00000054920.12	658.667112872162	-0.508504936824726	0.109305275160612	-4.65215366849892	3.28486137262686e-06	1.80194355456819e-05
ENSMUSG00000053411.16	99.3317374056585	1.01838987990515	0.218929665284827	4.65167604664371	3.29248023849947e-06	1.80564145524321e-05
ENSMUSG00000019947.10	2710.07471254901	-0.420900370381725	0.0904943702045763	-4.65112215743605	3.30133691930472e-06	1.81001603856656e-05
ENSMUSG00000040310.12	198.668926964778	-0.783472739215164	0.168454519224248	-4.65094520956245	3.30417112573848e-06	1.81108724294075e-05
ENSMUSG00000040093.16	81.6569995597127	1.18383744737493	0.254565643688862	4.6504211260411	3.31257916465692e-06	1.8152122002173e-05
ENSMUSG00000004936.8	1989.43741209068	0.518625909739773	0.111560874598005	4.64881538091714	3.33846858409906e-06	1.82891177745677e-05
ENSMUSG00000005299.6	1006.1951334836	0.448108183386477	0.0964130423461862	4.64779631968748	3.35499943354126e-06	1.83747852362559e-05
ENSMUSG00000025056.4	7.73707257528777	6.28939058245962	1.35335494442346	4.64725873162489	3.36375159512045e-06	1.84178158273151e-05
ENSMUSG00000021226.7	174.566285935638	-0.895951287707123	0.192795244785165	-4.64716486501261	3.36528202695571e-06	1.84212923300974e-05
ENSMUSG00000004100.12	721.712021739936	0.556535457098419	0.119819106186925	4.64479726822691	3.40410566945271e-06	1.86288528135972e-05
ENSMUSG00000032076.20	95.694035011482	1.21788196015611	0.262313287600287	4.6428527174419	3.43631313113317e-06	1.88001056969522e-05
ENSMUSG00000021890.6	1211.00919919596	0.468525710754995	0.100961575512453	4.64063390826549	3.47342005478701e-06	1.89980653940504e-05
ENSMUSG00000054263.12	462.974192735065	-0.673445803773558	0.145140556579937	-4.63995605117205	3.48483281514559e-06	1.90554215418288e-05
ENSMUSG00000049758.7	122.830180767657	-0.96734175436565	0.20854002885724	-4.63863824929198	3.50712300739837e-06	1.91722103069869e-05
ENSMUSG00000055065.7	8437.91400909142	-0.398908472546855	0.0860013299621422	-4.63839887967377	3.51118651123673e-06	1.9189324580938e-05
ENSMUSG00000043252.8	974.591555634901	-0.477719867475974	0.102999686718046	-4.63807107281498	3.51675863774837e-06	1.92146724932594e-05
ENSMUSG00000058881.13	1313.01961870126	0.47750267699704	0.102957899311521	4.63784401381632	3.52062320138073e-06	1.92306797332987e-05
ENSMUSG00000020387.15	158.311690118124	0.87793820779605	0.189302855764488	4.63774412832047	3.52232455043981e-06	1.9234865496973e-05
ENSMUSG00000037773.14	415.68322842758	-0.635565809352663	0.137045772144705	-4.63761704871548	3.5244902361154e-06	1.92415840358625e-05
ENSMUSG00000020190.13	1613.62837295172	0.64776487553783	0.139739369150669	4.63552168207802	3.56038400670018e-06	1.94323850893684e-05
ENSMUSG00000109244.1	25.2936977726314	2.15978151533271	0.466170910587573	4.63302506930446	3.60360881452257e-06	1.96630867171203e-05
ENSMUSG00000068115.13	252.203660382119	-0.714935850264996	0.154395920192267	-4.6305358935307	3.64720549069174e-06	1.98956945502572e-05
ENSMUSG00000103280.1	15.9298654741928	3.16057680483765	0.682648913382504	4.62987158241722	3.65892578105348e-06	1.99543378160263e-05
ENSMUSG00000091512.5	465.614086111137	-0.563536521541981	0.121729453722818	-4.62941797820907	3.66694935326144e-06	1.99927948968834e-05
ENSMUSG00000031239.5	3925.51635827088	-0.618696849256521	0.133661836872764	-4.6288219863795	3.67751719172463e-06	2.00450996690427e-05
ENSMUSG00000074212.7	636.8420001017	-0.539648523515081	0.116640366435312	-4.62660175038429	3.71714290864158e-06	2.02557209996466e-05
ENSMUSG00000004996.9	350.257772380158	0.715337578359511	0.154652467558563	4.62545208396776	3.73782213496878e-06	2.03630135430198e-05
ENSMUSG00000048154.17	1986.31598720001	0.611883569878415	0.132341803730262	4.62350937218257	3.77301686067084e-06	2.05439003220824e-05
ENSMUSG00000105572.1	84.1420387990703	-1.19287807584957	0.2580027564288	-4.62350903672908	3.77302296518533e-06	2.05439003220824e-05
ENSMUSG00000041263.14	131.139775670697	0.902823961945511	0.195353495680617	4.62148864447011	3.80996191644415e-06	2.07395413027713e-05
ENSMUSG00000029500.16	888.456331507961	0.472460640594997	0.102250100615376	4.62063741503987	3.82562856992449e-06	2.08193135745812e-05
ENSMUSG00000063888.7	1545.82539536336	0.453230265790778	0.098109220115471	4.61965007220874	3.84387771023485e-06	2.0913093990278e-05
ENSMUSG00000027238.17	145.517053650251	-0.843642723961315	0.182660164579585	-4.61864646789881	3.86251291495008e-06	2.10089246889048e-05
ENSMUSG00000031198.4	756.879524907685	-0.591499930070283	0.128088407509659	-4.61790369300734	3.87636069674573e-06	2.10786719251272e-05
ENSMUSG00000059898.9	14.7036905072802	3.26615912381539	0.707510899942357	4.616408205275	3.90438603294687e-06	2.12254558889403e-05
ENSMUSG00000031709.15	299.691140958557	0.653538475247608	0.141580023827482	4.61603591791987	3.9113928041674e-06	2.12579290289373e-05
ENSMUSG00000028986.12	597.209913690711	-0.562497824175576	0.121873084542542	-4.61543930135965	3.92264678610838e-06	2.13134619749169e-05
ENSMUSG00000031232.17	1981.63029198519	-0.533990028981896	0.115713805392462	-4.61474780101461	3.93572939441205e-06	2.1378898698825e-05
ENSMUSG00000067714.13	11.7701877217363	5.9346251931233	1.28616531571425	4.61420092783921	3.94610538219867e-06	2.1429602380467e-05
ENSMUSG00000036073.17	206.870168548615	-0.737908266567082	0.159930105464171	-4.61394222448252	3.95102296835895e-06	2.14506448883906e-05
ENSMUSG00000024665.8	1418.94148071394	-0.449007530045586	0.0973264809834637	-4.61341585053172	3.96104673485852e-06	2.14993911300197e-05
ENSMUSG00000048612.16	9759.4406411407	-0.432166297257967	0.0937101284616486	-4.61173519183503	3.99321501635086e-06	2.16682738331188e-05
ENSMUSG00000070331.14	14.4837923137464	3.64863774144525	0.791187468043043	4.61159698404975	3.99587146498914e-06	2.16769704394229e-05
ENSMUSG00000032557.13	1069.06230325268	-0.463236882908301	0.100470135034644	-4.61069234901065	4.01330104284911e-06	2.17657832197334e-05
ENSMUSG00000040473.15	105.664334489204	-1.00607775749778	0.218246683934265	-4.60981921631763	4.03019275201763e-06	2.18516328681483e-05
ENSMUSG00000024867.14	16.4991281723805	2.82430090449951	0.612686026849814	4.60970347083144	4.03243708375836e-06	2.18580403820799e-05
ENSMUSG00000037405.8	206.975309127422	-0.91917234322188	0.199457075807392	-4.6083716985277	4.05834678819434e-06	2.19926901422407e-05
ENSMUSG00000041891.16	3576.55419987598	-0.390709033259761	0.0847965292323039	-4.60760642914282	4.0733072482251e-06	2.20679492765969e-05
ENSMUSG00000029250.5	1758.48192484602	0.485752561491403	0.105443488061824	4.60675732963799	4.08996837854689e-06	2.21523800724297e-05
ENSMUSG00000020838.12	21.7346982590334	2.23380688986651	0.484972316182223	4.60605031530744	4.10389130957114e-06	2.22219394917578e-05
ENSMUSG00000031730.18	214.393342792143	0.765470519224368	0.166246163710181	4.60444019964769	4.13576833238261e-06	2.23827651579697e-05
ENSMUSG00000081683.5	12.6681491666857	3.7712584409901	0.819047584693731	4.6044436385223	4.13569999747149e-06	2.23827651579697e-05
ENSMUSG00000039070.5	80.142826534462	-1.20716666845204	0.262196853946634	-4.60404711300517	4.14358661006425e-06	2.24191794202083e-05
ENSMUSG00000057193.8	2528.61222703669	-0.485877804448041	0.1055505784964	-4.60326993342449	4.15908598938955e-06	2.24971227682704e-05
ENSMUSG00000048834.16	23.9594083413927	-2.05872104074743	0.447235653878962	-4.60321314477443	4.16022070729468e-06	2.24973449447315e-05
ENSMUSG00000060147.15	5018.56275119499	-0.555480001763007	0.120685395386775	-4.60271104041041	4.17026638155519e-06	2.25457423744998e-05
ENSMUSG00000005672.12	12.9365150372005	3.78854378880594	0.82346258197711	4.60074795348898	4.20976570159773e-06	2.27533079998862e-05
ENSMUSG00000028233.6	562.220843794752	0.536211785684018	0.116575621362316	4.59969056495507	4.23118974359502e-06	2.28630954072743e-05
ENSMUSG00000049128.7	28.4806308283923	1.89658350860801	0.412403865258763	4.59884998269354	4.24829551326176e-06	2.29494976374232e-05
ENSMUSG00000037235.13	1967.29875382937	-0.60798940609477	0.13223473442873	-4.59780411494268	4.26967135137294e-06	2.30589155602764e-05
ENSMUSG00000029752.12	2641.50680204975	0.46887735312682	0.102031141678654	4.59543376083691	4.31849966995008e-06	2.33164978242895e-05
ENSMUSG00000026721.16	686.804198525503	-0.621085901719545	0.135158518056809	-4.59524054161715	4.32250340460345e-06	2.33319909567299e-05
ENSMUSG00000017561.16	399.1922542227	0.634681293109274	0.138132542229626	4.59472679547304	4.33316615024911e-06	2.33828718230512e-05
ENSMUSG00000025980.14	4873.02378031898	0.679474292952961	0.147882932224578	4.5946769024102	4.33420301693132e-06	2.33828718230512e-05
ENSMUSG00000037206.15	345.199815353751	-0.921845657131339	0.200639781690754	-4.59453080223234	4.33724060621045e-06	2.33931244127832e-05
ENSMUSG00000034647.15	975.535831801256	-0.585903769733653	0.12752723525439	-4.59434228747215	4.34116305708283e-06	2.3408142921953e-05
ENSMUSG00000072982.1	7.35870795436044	6.23036104908867	1.3565110873849	4.59293042794043	4.37064803863503e-06	2.35609540887739e-05
ENSMUSG00000020946.13	1718.48122648329	-0.435843721690586	0.0949009168172519	-4.59261866278783	4.37718469113198e-06	2.3590009505181e-05
ENSMUSG00000063060.6	33.4936103510768	1.79271190350725	0.390390088647836	4.59210404064439	4.38799505925456e-06	2.36420760513163e-05
ENSMUSG00000031089.7	12.2622101127914	4.49889739445599	0.979887991749793	4.59123637837655	4.40627948136377e-06	2.37343742370081e-05
ENSMUSG00000044667.12	16.7796392015196	-2.5771610548639	0.56138083027525	-4.59075357738934	4.41648523059729e-06	2.37831198111562e-05
ENSMUSG00000025153.9	5401.26384359905	0.533055879477423	0.116142080051766	4.58968772765078	4.43909607639088e-06	2.38986248069712e-05
ENSMUSG00000040253.15	87.9630190691957	1.07739734837785	0.234750093644894	4.58955023893465	4.44202081345908e-06	2.39081135933194e-05
ENSMUSG00000027115.14	187.273602314824	0.869044305507237	0.189364911806925	4.58925730862593	4.44825834941297e-06	2.39354230985546e-05
ENSMUSG00000064120.14	420.925455883323	-0.641721119726494	0.139841882592074	-4.58890503926086	4.45577054023709e-06	2.39695752571175e-05
ENSMUSG00000021639.17	369.394300054364	0.663197597883601	0.144626179499919	4.58559854223332	4.52687699869223e-06	2.43449854974684e-05
ENSMUSG00000026819.15	415.481315655896	0.583121282469676	0.127164953062036	4.5855502512961	4.52792350947033e-06	2.43449854974684e-05
ENSMUSG00000034771.15	412.199100270028	-0.905702832521385	0.197544721682911	-4.58479894985589	4.54423481233385e-06	2.44263011038724e-05
ENSMUSG00000036246.14	386.891661210019	0.569608711297213	0.124273260026007	4.58351789578876	4.57217733337027e-06	2.45700783502507e-05
